review_date,customer_id,product_id,rating,recommend_to_friend,review_title,review_text,sentiment
2018-04-19 16:48:44,1c0944435557ecd0900a02abe5ee8b72f51da26b585ed864c7abe8a295321be8,16062770,5,Yes,Maravilhoso,"Já conhecia o produto só não tenha usando ainda, mas amei super indico.",Positive
2018-04-19 17:17:29,983ebc3cd779410042e02696c039aae392310f9d0a226771c7470c86c6f027dd,116931974,5,Yes,Eu amo esse perfume.,"Um dos meu favoritos, eu sempre compro esse perfume, esse é o meu favorito.",Positive
2018-04-19 17:19:56,b24d93a0282560eb7b3844e083a05a6e1a3ef29096370455a2129a57749d8093,128834696,5,Yes,Muito bom,"Minha cunhada adorou,ficou muito satisfeita pelo secador....",Positive
2018-04-19 17:45:44,95aa8bf40b718dd4316d2c4bf5a37e0f7937f835c13a72ed92ef1309c1adf5f8,27868562,1,No,"Não tem fixação. Já usei o mesmo, porém esse não fixa",Não compro mais.  Pois não parece ser um perfume e sim uma colônia,Negative
2018-04-19 17:48:29,a31f002e969766bbbf7bcd0f17caa086a2cb99b95d853c6ed2a4d02ec1909d96,119371001,4,Yes,Muito satisfatório,"Ótimo empenho, embora que para conseguir melhores resultados tive que utilizar outros aparelhos por conta que não possui muitas funções e deveria ter mais flexibilidade se não houver cuidados pode machucar.",Positive
2018-04-19 18:03:08,d85aabb5bc838b5f9e036add755aa9527884325a61cd4624554aa1dd0aa21784,130788449,5,Yes,Td que eu precisava.,Alisa mesmo...o aquecimento é excelente ...seco meus cabelos em 20 min.produduto chegou muito rapido.,Positive
2018-04-19 18:04:21,7f8d3f236820d6a5cb912967c1d987af2cece52f7bce09f23480aeafb1a2c631,7330646,5,Yes,Procurava esse perfume à tempos,"Estamos completando 10 anos casados e meu marido usava esse perfume quando namorávamos. Produto original, chegou antes do prazo direitinho! Recomendo!",Positive
2018-04-19 18:33:32,85772b2a6c9c22155f7bf926f2d539e85d36e4712774557b0d2a01ab3c89a744,115158078,5,Yes,Muito bom!,"Já conhecia o produto, o cheiro não é enjoativo. Muito bom.",Positive
2018-04-19 18:38:18,b3200719f3eb1fb326d8a1f4ed6ff54def3d2a48a26ba051d44089ba0cc751fd,23729429,1,No,Cancelou a compra,"Venderam o produto e depois cancelaram dizendo que não tinham mais o mesmo. Isso não é correto ao meu ver. Se não pode cumprir com o pedido então sai da parceria com as Americanas, pois denigre a imagem da mesma.",Negative
2018-04-19 18:40:37,ea458e9ee91f9803a11b9b678bc020901e82c27e7ebdda55a76156be369c4366,132538267,3,Yes,Gostei.,Por ele ser dobrável. Fácil de se carregar. Economiza espaço,Neutral
2018-04-19 18:57:40,b444b3e2d6df072cdcceddaf27cd6c00207387e1e640abf2f9c376d8715eb343,29471713,5,Yes,RECOMENDADO,"Preço, qualidade e pontualidade. Voltarei a comprar.",Positive
2018-04-19 19:02:35,0adec1788874a58bbf81fa217138f62b6e4e52bb4db44f23308e79021b7507c9,26027765,5,Yes,Otima compra,"otimo perfume. Transação ocorreu como esperado. Prazo, preço, embalagem",Positive
2018-04-19 19:20:02,559adcbc8ac02cc79863bd453eaa5a12a3ab1bc5d9b08c78fae75a82ec7d9394,132538347,3,Yes,Muito bom,"Produto é  muito bom mas tem um custo bem alto. Utilizo constantemente não só para o rosto, mas até mesmo para as costas.",Neutral
2018-04-19 19:55:22,6a82354421b0ec4c5b26cca91ef55b0620e9f12c46ee81c90dc674aa97a3d753,113173979,1,No,"Produto parece ser bom , mas a escova veio com defeito é não consigo usá-la","Escova veio com defeito . Ela na roda !!! Não faz o movimento da escova, só liga e esquenta, mas girar , nada!!! Não consegui nenhum contato para fazer a troca e não sei nem como fazer. Liguei para o telefone que achei no site , mas não consegui atendimento. Amo Américanas. Com , mas com essa compra fiquei muito decepcionada!!!  Se puderem me ajudar, ficarei muito grata !",Negative
2018-04-19 20:43:21,d3813d25ec685db82188649eb58afdc390f121fa2c46f603e541998bac609016,25213829,5,Yes,Good,"Ok, vcs nao devem impor um texto aqui pois é muito chato. Nao vou mais responder essas pergntas! Mudem essa forma! #ficadica",Positive
2018-04-19 21:27:18,52ee08c52807f48906ca99f236d15ed39c9e3b54b1a9a1c0df8c2c888fc9949f,7328674,5,Yes,Top!,Perfume excepcional! Muito bom mesmo.  O cheiro permanece por muito tempo! Recomendo!,Positive
2018-04-19 21:50:38,804290b2c70769219ab83142086280beec90d332f200f8e3002608da4a6f83b9,18596056,4,Yes,Ótimo produto,"Chegou rápido, muito boa a qualidade dessa chapinha!",Positive
2018-04-19 22:23:03,46fa8222ccf434fc550b8016fd1ac68e6c3777815f0eb574e80a608a8abe9c94,26559989,5,Yes,EXCELENTE.....,,Positive
2018-04-20 00:05:15,4b01d11d4090f5a42b32ecb31d9823a4e675a1aefc4d643d3881c10a796f563b,19454288,5,Yes,Estou adorando!,"Em pouco tempo de uso ja consigo sentir muita diferença em meu cabelo esta mais encorpado e hitratado, estou recebendo muitos elogios. E minha pele esta menos oleosa estou in love.",Positive
2018-04-20 01:11:27,ecc186193ca906188e3454461c1ee5ca945fdc30aee499a8157b75b0dbd275dc,7494878,5,Yes,Muito bom,Pode ser usado com água (corta mais fácil e não suja as lâminas) e faz uma barba rente. Muito bom.,Positive
2018-04-20 03:28:34,8cf4721f4d9f868b7d0719bd431541e51558cd5938a0c071ebb79890d0557839,16209867,5,Yes,Excelente,"Fragrância marcante, não enjoativa, duas borrifada são suficientes",Positive
2018-04-20 03:30:26,8cf4721f4d9f868b7d0719bd431541e51558cd5938a0c071ebb79890d0557839,15839516,5,Yes,Excelente,"Fragrância entre marcante e delicada, fixação regular.",Positive
2018-04-20 03:35:50,cecfc9c4a46211817c4d0d0234830f870b268cfa3489ad223a9823153cfb330f,132803729,4,Yes,Prático,"Muito leve e rápido, barbeia muito bem. Bateria dura bastante tempo.",Positive
2018-04-20 04:23:55,5cfb87cb7d5bc5fb4b05d36c82877517e6e9291c044c5dd419011cba83c9e8fd,111586438,4,Yes,Gostei muito do produto,"O produto é bom e a entrega foi bem rápida,como sempre",Positive
2018-04-20 06:04:58,47c87c6398e9e1d9ffa31243a732199e9435f07cf4d00621dc721ff6deddac1a,120743669,4,Yes,Segunda aquisição,"Muito boa esta maquina. eu já tinha adquirido um modelo desta maquina a UM ANO E 4 meses atras. Porem a mesma veio a estregar o pente. Preço ótimo, ainda mais que corto o canelo duas vezes por semana na modalidade ZERO.",Positive
2018-04-20 06:05:28,18ac80715710ac713c466f43883860162d1a5d13a12c755599f5447808389b98,132168657,5,Yes,Excelente,"Pesquisei e demorei para comprar, mas saiu tudo certo. Tanto com a entrega quanto com o produto. Resistente e ar super quente. Recomendo !!!",Positive
2018-04-20 06:11:32,558c4982c971aed6312ba89ce8dcc289ca1bc9d0b3b0bf3231df08c8aecbab1b,113174007,4,Yes,Produto muito bom!,"Produto de qualidade, extremamente leve, potente, muito bom mesmo! Recomendo",Positive
2018-04-20 06:19:42,753abe473e643128dbfd57f4c8428ba646cadf0412a712e5fdd00b36d663a924,112186866,1,No,Prancha,Não gostei do produto pois a prancha não esquenta se não fosse tão burocrático eu iria devolver o produto mas como é uma burocracia deixa quieto mas não recomendado pois ela não esquenta nada.,Negative
2018-04-20 06:23:15,9f234290e4f45070eeb5e83f97914a50684c9c5c91a69faefb2064defaff96bd,132608561,4,Yes,produto ótimo,gostei muito do produto recomendo !! entrega bem antes do prazo !!,Positive
2018-04-20 06:43:01,a22d86d50f888df0f197cbb69a69f43f9b8120487b55ed116a51f51dcc9fca17,14386841,5,Yes,Otimo,Produto ótimo recomendo top de linha  primeira de luxo,Positive
2018-04-20 07:14:13,766f3d1bbb84db65188b6c4b2617428d8ed1652a7b2db2804fdbe086ec03eae4,17777657,5,Yes,Muito bom,"Lâminas de marca renomada, com os descontos que acontecem com frequência o custo-benefício é excelente.",Positive
2018-04-20 07:21:34,09534e544bf95584897a0c4f50fb40ada8181f9d7557f0c343e2c926a3674f61,24605547,5,Yes,Muito bom o produto,Produto de ótima qualidade E sobre a entra recebir antes da data prevista,Positive
2018-04-20 07:33:33,89cdf661903cbe7e8388aa1c010d7c05225716714c517c88f880c7af6abb5f85,130788449,5,No,Maravilhosa,"Gostei muito do produto,um dos melhores investimentos que fiz, cumpre o que promete! Como meu cabelo é liso e cumprido seca super rápido. Entrega super rápido.",Positive
2018-04-20 07:48:03,9478662ad4a2b93216c394c3f2b9f93ba0f7ba2d4bce068f9053a7464978a846,16062770,1,No,Avaliação da Prancha.,"Boa tarde!!   Fiz uma encomenda de 5 pranchas mês passsado e todas as 5 vieram com defeitos, Alem de ter demorado quase 1 mês para chegar. Agr não sei como faço para adquirir a troca dessas pranchas com defeito.",Negative
2018-04-20 07:58:57,a59b603c56b110a64a99b068bab4d8ff2a27e1890a6acc53361b76854e93f5fb,18019644,5,Yes,Muito bom,"Muito bom. Recomendo, é ótimo. Foi recomendado pela minha sobrinha. Meu cabelo está bem melhor, cresceu, forte e diminuiu a queda.",Positive
2018-04-20 08:04:19,6e5daf6a58590a20a0deefb99f83c6b1817674a284b9b4e6b7eb63b225f18e5a,305632,4,Yes,Bom,"Produto muito bom , bem gostoso e refrescante, indico vale apena comprar.",Positive
2018-04-20 08:08:56,48c6296959d5e360b5a0a360a3817b4c18ebd7fc58eb53a4d57276e332a2f113,30083700,5,Yes,Adorei o produto,Adorei o produto Botox meu cabelo ficou bem hidratados e lisinho. Parabéns Americanas pela entrega rápida e o produto bem embalado.,Positive
2018-04-20 08:11:38,48c6296959d5e360b5a0a360a3817b4c18ebd7fc58eb53a4d57276e332a2f113,17841702,5,Yes,Ótimo produto,Eu adorei o produto meu cabelo ficou muito hidratado e bem lisinho. Parabéns Americanas pela entrega rápida e o produto bem embalado.,Positive
2018-04-20 08:22:57,d83d004797dd76e3a226a937d03f8c58cc754c36786479022f2651b73610cc77,16856865,5,Yes,Excelente produto,"Produto de ótimo custo beneficio, excelente. Entrega dentro do prazo. Embalagem muito boa. Recomendo total a compra desse produto",Positive
2018-04-20 08:35:26,a98862465dfd9294f0897d3478262752d93704586a9885991678afc79d05b308,132768302,4,Yes,Gostei muito,Pôde compra e ótimo  eu nunca tiver problema quero compra mas produtos,Positive
2018-04-20 08:37:38,c2c59a41001f19af76dc719509772cafaa58df31d86389626d420a3a75b10c2c,125264641,4,Yes,Gostei do produto.,"Produto derivado de longa linha de barbeadores elétricos. Evolução representada pela movimentação do cabeçote, que, nos modelos anteriores era fixo. Com o passar do tempo poderei avaliar melhor.",Positive
2018-04-20 09:05:51,6e73e7b0c27945cccad5a40ca1afe4bcef28e831996cdf212ddb875f8ea0fd05,18596056,4,Yes,produto excelente,gostei muito do produto   recomendei para outras pessoas,Positive
2018-04-20 09:07:13,cb99c64a33c1bc6c4dc4be2ac1d4626f96932c4fe6174480b6e3baf0da900eab,121460193,3,Yes,Gostei do produto,"Produto bom e de fácil uso, atendendo as expectativas.",Neutral
2018-04-20 09:15:33,271d1ab7fe85cdb47f285ff00de4c47d05258c968a7041e7961390c849b58d25,11551451,3,No,Médio,Perfume um pouco adocicado.  Puxado um pouco para o feminino.,Neutral
2018-04-20 09:19:40,9531107d891a7ec8ea5ffc58d25f01dead890eefae3c72e5cce19c2ddaa2e30e,23391454,5,Yes,Excelente aquisição,Excelente perfume! Produto entregue no prazo estimado! Recomendo!,Positive
2018-04-20 09:21:27,9531107d891a7ec8ea5ffc58d25f01dead890eefae3c72e5cce19c2ddaa2e30e,11499310,5,Yes,Excelente aquisição!,Excelente perfume! Entregue no prazo estimado! Recomendo!,Positive
2018-04-20 09:22:28,9531107d891a7ec8ea5ffc58d25f01dead890eefae3c72e5cce19c2ddaa2e30e,114270535,5,Yes,Excelente aquisição!,Perfume perfeito! Entregue antes mesmo do prazo estimado! Recomendo!!,Positive
2018-04-20 09:36:44,4616069a5537aed39099ecdd54a1a441ff69c9edc1561175bc72f5d43f4cf210,23569098,1,No,Péssimo!!!,"Esse barbeador é muito ruim. O aparelho não executa um barbeado, sequer, mediano, porque as lâminas cortam pouco e mal. Não cumpre sua finalidade. Além disso, seu manuseio não é prático e tem peças mal afixadas que se soltam com facilidade.",Negative
2018-04-20 09:47:02,810d6a4132d18474c6d1f6945e848011d9e32c88a3ffb2e7c02ab12880b5dbec,25717781,4,Yes,Gostei,Produto com preço ótimo e chegou bem antes do prazo.,Positive
2018-04-20 10:04:39,6d10d5f0c238f7fa4046164082906920f49b0db830846b78360384faceeb7036,25298279,4,Yes,Ótimo,"Super indico. Uso a muitos anos. Já virou minha marca,me conhecem pelo cheiro. Amooooo",Positive
2018-04-20 10:16:13,84c67e29240d6f16e4abe549e629a71e849f0a8da802feb706e1fce008ccfed7,7342228,5,Yes,Satisfeito.,Gostei muito da agilidade da entrega. Recomendo a todos.,Positive
2018-04-20 10:28:39,820d0684c2c0fb88f89e79f68d3fcb5b2c2221738f7a0b0cb0de0b65f1ef78a6,30986438,5,Yes,Lindo,"Cor maravilhosa, bem fininho e com um brilho incrivel",Positive
2018-04-20 10:29:12,181c1a5d034d9e3c039cbd8f91b4a6400c6e9cfeedb96578d68acbaaeb523142,33113709,5,Yes,otimo,"gostei muito bom o produto, tem varias coisas da pra se maquiar bem",Positive
2018-04-20 11:14:32,6eab782499bb986a0e052c05cc5ec447468f38c46247d8d3ea452641788a8d8f,16062770,2,Yes,produto bom,produto bom mas veio com defeito preciso trocar urgente como proceder,Negative
2018-04-20 11:39:44,fe4fb61e8f4635853478d13afab56e2e019fb5a17af030fd66e330eacae2c772,128860721,4,Yes,Adorei,"Produto muito bom, o bico aparador também é ótimo, americanas como sempre entregou dentro do prazo! Super recomendo!",Positive
2018-04-20 11:43:03,472978034352056546f6a4091b0ddcaf3f0895742a54d982aa26c0cc8171e0c9,26140341,4,Yes,MTO BOM!,"Otimo secante! veio no prazo e de acordo, sem contar o preço , que foi mto bom!",Positive
2018-04-20 11:56:28,c951f3a4511b554a1f34330903c320f34cfccbdf8de35773704e17f26978d9e5,111586438,5,Yes,Depilador,"Muito eficiente e prático! Depilação rápida em qualquer lugar. Uma observação para melhorar seria se ele funcionasse sem fio, tipo com uma bateria,",Positive
2018-04-20 12:06:57,711d70cb99c46c79dec83033d2446541072d85cc89addcc79b73c1a4eba4782e,110817951,2,No,5,Oi então  o creme de tratamento  veio pela metade.,Negative
2018-04-20 12:24:29,ca1286c9f6e4fc3963b6e481b9477d513a7996527f424d8e29148d7a45dd2a14,27978747,4,Yes,Otimo,Muito bom Cumpre o q promete. Chegou bem antes do previsto,Positive
2018-04-20 12:31:23,096314e16bdd0e4661096c02e6d0e1591db14765d7a4376e56b8422e7a1ba2d2,112186962,5,Yes,Maravilhos(inho),"Produto excelente, super atende em caso de viagem! Não ocupa espaço, é potente, é bivolt, é TUDIBÃO. Amei!",Positive
2018-04-20 12:33:58,7cb3f20557e3345a3a6c6ab7be87eefbbad6e0b967e5be17634029153ec9bf61,19288294,5,Yes,produto maravilhoso,amo todos produtos da itallian.Qualidade com bom preço.Recomendo.Entrega bem antes do dia.Nota 10 para lojas Americanas.,Positive
2018-04-20 12:47:37,04940287c05e36f3c5d346856de5860421a75f1cbf08d895f7dbdf9050eaebb8,112869923,1,No,Produto de péssima qualidade,Mesmo com barba curta (1 ou 2 dias) barbeador puxa pelos. Horrível. Me arrependi.,Negative
2018-04-20 13:36:47,cc19d7c55b6aea3c963ad8a807315611ed054675afc065443cf9c503d58219a0,24353949,5,Yes,Gostei muito.,Chegou tudo certo e no prazo. O prazo de entrega do site só é muito longo. Isso poderia melhorar.,Positive
2018-04-20 13:41:50,515767d44345a4377ad398ed91fee265500af592ea4ebdda1f244525aac54e91,13545198,3,Yes,Produto Bom,"Gostei, mas achei que ele deixava liso por mais tempo.",Neutral
2018-04-20 14:05:07,b2fc96414529d82565d4721256a42cd4f2f5990ea0a56bf19ee3000c0b802def,34507480,5,Yes,Muito bom!!!,Adorei....Muito bom!!!  perfume agradável e textura boa! resultado excelente!,Positive
2018-04-20 14:06:15,b2fc96414529d82565d4721256a42cd4f2f5990ea0a56bf19ee3000c0b802def,34414217,5,Yes,Adorei!,Adorei....Muito bom!!!  perfume agradável e textura boa! resultado excelente!,Positive
2018-04-20 14:32:25,51300857425cfbb864622f34369ccdcc2dd656d6ba5379f8741315412c98644b,111586438,5,Yes,Melhor produto de todos os tempos,"Sempre depilei com cera mas tava pesado $$ fincanceiramente. Comprei esse depilador eletrico e pra mim foi a melhor coisa! na primeira vez doeu muito, foi mais o susto de nunca ter me depilado por mim mesma. Mas na segunda e nas seguintes foi de boa. Dor é normal. Os acessórios de plástico não são muito úteis, no fim das contas acabei usando o depilador sozinho, é mais rapido. Na axila e pernas é perfeito. Na virilha é mais difícil devido às curvas. O aparador é top!! Esse sim sem dor nenhuma rsrs. Espero que o aparelho dure mais q as prestações. Até então estou adorando!! Posso fazer tudo sozinha e quando quero.  RECOMENDO",Positive
2018-04-20 15:24:47,97778444a0cbb6bc628a0ad44060141be6a726e24a4e59e4769eb54690c414f6,132501886,5,Yes,Otimo,"Muito bom, adorei, o secado seca super rápido, tem potência, o melhor",Positive
2018-04-20 15:31:06,fa1b5590df00f038ae17ac84578fc861c4b021cc91c10b536dd7b9c9ea373623,25793525,2,No,Nao gostei muito,"Esta fazendo um barulho q nao fazia antes, e nao uso muito,nao caiu, fico com medo de usar e acontecer alguma coisa",Negative
2018-04-20 15:32:36,fa1b5590df00f038ae17ac84578fc861c4b021cc91c10b536dd7b9c9ea373623,114426384,5,Yes,Ótimo,"Foi presente, mas meu namorado gostou muito, ja pedi duas vezes",Positive
2018-04-20 16:30:59,95e9937f430def5f62ba13b11c679117f0cd3ea99e4dba5fe3ffe44245503420,114426368,5,Yes,Produto muito bom.,Excelente compra e a entrega dentro do plaso gostei.,Positive
2018-04-20 16:33:20,cb5f528ecb6d49a55a74ea4abd6793afafca6c33d2e4277072e309b102fe032e,18477636,4,Yes,reclamacão,"Não posso avaliar o produto porque não o recebi até hoje e estou procurando alguém do site americanas.com que me me explique porque e se vou perder o valor de R$ 179,00 que paguei por ele",Positive
2018-04-20 16:33:54,badaa57d9d3df25521d8d13d9fd1d3f0d0489eb50b9ccb8502aed004c2bb7599,11760346,1,No,O produto comprado nao foi o que eu recebi. Recebi um modelo mais antigo. Paguei mais caro e recebi um modelo mais barato.,Decepcionante!!! O produto pago nao foi o que eu recebi!!,Negative
2018-04-20 16:42:38,9fddf986d398df128127ee7cdf58c14c613463e170a23138da3fc486f5cbc2e9,7294345,5,Yes,produto ótimo  esse  é o segundo que comprei muito bom,"entregou antes do prazo ,vcs estão de parabéns, lojas americanas vc é  10",Positive
2018-04-20 16:45:46,c8089506736169d597e1038500addc06a703d22fa5801370838438fb89568aea,20755702,3,Yes,Produto bom,"Apesar do cheiro extremamente forte, o produto é bom! Para o meu que é bem crespo alisou super bem. Recomendo! O programado era pra receber em seis dias, chegou com três. Estou mega satisfeita.",Neutral
2018-04-20 16:50:17,33521cf84bf6c3574583e3f01c01b184a7993fb89ec7a1deda392e5a43321741,34173578,4,Yes,ADOREI A MÁSCARA,"Comprei toda a linha desde o shampoo ao levin, é muito boa deixa o cabelo bem nutrido, brilhante, macio e é muito cheiroso o cheiro fica no cabelo.MARAVILHOOOSA ESSA LINHA.",Positive
2018-04-20 17:02:36,9a5641347d58934d634519ec43fdaf5b471384169dd7f12de098cf4bd31418a8,28631141,3,Yes,Produto bom.,"Xampu bom, porem para cabelos finos achei que deixou a raiz pouco solta",Neutral
2018-04-20 17:05:50,8c1de18c4f651d6d656c6390fc444c866f1038add9ea6da036a4beabafdf12e2,132768302,1,No,produto péssimo,"Comprei faz uns 15 dias, usei uma vez apenas 1 vez e já deu problema no sistema interno. Repito, eu usei 1 vez apenas e inguiçou...não recomendo pra ninguém!",Negative
2018-04-20 17:19:08,167415960aed34e09f67ea04e8d22094b57a93740b68feb1c9fb82aade3ee932,128834696,5,Yes,Excelente,Ótimo produto com entrega muito rápida. Muito satisfeita!,Positive
2018-04-20 17:33:04,bcb7503ece24f114a463c3920b57ef1205835f8c44341b736dd5ad7a39179056,18596056,3,Yes,"Apesar de pegar um pouco nos fio, é muito bom","Pode comprar que é bom, esquenta bem. Gostei muito porem a chapinha puxa um pouco os fios",Neutral
2018-04-20 17:49:31,9e19ab86e03ed420cf961128bb815926bb4cedf529d9d11cd5b7ec1de28d857c,24868457,3,Yes,Praticidade,Auxilia a limpeza da sobrancelha de forma rápida e prática.,Neutral
2018-04-20 18:13:43,41c8b258e6bd269b0261901bd3e343829068ee98bd10f1d440a463f0a05cbd7e,27223256,3,Yes,Gosto muito desse Shampoo,É um shampoo muito bom para utilizar em cabelos loiros,Neutral
2018-04-20 18:20:16,1c4874161e8f149268957fa6d313c4c1e469008ab443e6aee608ef637f68f674,8716213,5,Yes,Gostei muito,"Ainda não usei, mas chegou direitinho. Chegou antes do previsto",Positive
2018-04-20 18:47:47,213c342aeea41bf1582e06bf13f97eb51ca61bef194cdb903c1f4da046005adc,128834696,5,Yes,adorei,"Produto maravilhoso, entrega antes do prazo cor linda",Positive
2018-04-20 19:12:28,1a6e3584f77e5bf1fa84297afa94dfb6589f154b9dc1b0261dc3ed6047e2e957,13545198,1,No,Produto diferente do que comprei,Ja mandei um recado pra vcs e nao obtive resposta produto difernte do que comprei  e mais comprei duas  so chegou uma e nao tenho uma resposta de vcs,Negative
2018-04-20 19:14:20,a3b69b7011bfd493386428f88e8fdac7c8af8db41b775cdbaed2c2434fa96c21,132627403,5,Yes,Excelente produto,"Excelente produto, muito útil. Muito prático para o uso do dia dia",Positive
2018-04-20 19:37:57,3dde03f95485aba31e9114ff4764f0fac09064b4936e62e216ec0327f12524ef,9253225,5,Yes,Melhor escolha,Excelente para manter os cabelos do jeitinho que quero,Positive
2018-04-20 19:42:52,4565c4b7d3a61a66f21ca08350cd1a7b07c8a915d1373e61fe5bb342a7898293,18371208,5,Yes,Máscara excelente!,"A máscara deixa o cabelo com uma textura maravilhosa, bem macio, além do brilho e cheiroso.",Positive
2018-04-20 20:10:13,37ee8e43e8b5779e36492f243121c87196f616577fb4572a0417f846adb8ebc2,18928000,5,Yes,Perfume de Homem,"Um desodorante com cheiro de Homem, delicioso, amei e recomendo",Positive
2018-04-20 20:13:07,0feeb503549d197fdae4181dfbecd4bb1c4f45402952df6f9f982750bc8cffd7,127371036,2,No,Ao primeiro uso da primeira entrega do produto o infravermelho parou de funcionar,"Pedi para realizar a troca do produto, porém o produto veio sem funcionar o infravermelho. Como já passei pelo transtorno de aguardar o produto, usá-lo uma vez e o infravermelho queimar, solicitei troca, porém o infravermelho do outro produto não veio funcionando. É muito chato fica enviando produto pelo correio para trocar com defeito... o secador liga, mas não conforme o que propõe. Chateada.",Negative
2018-04-20 21:03:05,49709b2d6a04a0fbb27803a29b793a7ff641164d01d3b35b4262d8b0baddba6b,113174007,5,Yes,Produto maravilhoso!!!!!,"Entrega super rápida, produto de excelente qualidade por um preço super bom!! Deixa o cabelo sem ficar eletrostático porque tem Íons e também sem frizz. Já ´tinha um 220 volts; agora adquiri um 110 volts... Porque realmente é de qualidade!",Positive
2018-04-20 21:21:25,f5eef02f8c7c8250ebd0bd1f887cc48c66f9099e6ce60e8677a09490e2bca12a,121474261,1,No,não gostei,"a descrição é de cítrico, porém o aroma é muito ruim e não tem nenhuma fixação",Negative
2018-04-20 23:14:38,a81eb765c83ddf0b76603d0e120c731df7567ced60fd7d70f820d448e3e02dcc,28762830,4,Yes,Alfaparf semi di lino comprei a linha toda,Funciona. Brilho e maciez. Amei! Entrega super rápida!,Positive
2018-04-21 03:17:47,4ccde5839a607f9267752a3041cd1b985426cbbfa5e60ef01bb4a0ffb9843a02,21856848,5,Yes,Adorei,"Excelente, entrega no prazo, tudo certo. Recomendo!!",Positive
2018-04-21 04:55:18,7263d05a55ed15a8d51280f3f84d2d2f595449e01bb9dd7be57316faec6b4980,12958459,4,Yes,Adorei o produto. Já tem trabalho com ele a anos.,Ótimo produto. Ja utilizo a muitos anos e foi a primeira vez que comprei pela americanas.com. Entregaram na data correta. Fiquei muito satisfeita.,Positive
2018-04-21 05:47:37,a69704ddce146120f4f8c926e5d12833ccceaf2e120376e65e9ae86b8a7b9e63,20038016,1,No,O produto não foi entregue,,Negative
2018-04-21 05:49:52,209767a24719b4709234d61bfa074428118a32dced1507195b4227fcf447c959,22142986,4,Yes,Gostei!,"Comprei para a minha esposa e ela gostou muito. Entrega foi muito rápida, veio antes do prazo",Positive
2018-04-21 06:33:08,a4b707923174bc3cf9dba72db5e8b22c3b2be8946a1690041358be7fdf75d1f2,29623574,5,Yes,otimo,"ja uso este produto a mais de um  ano excelente, compt rei a primeira vez em viagem a europa",Positive
2018-04-21 06:39:56,620c80f8b01b4de38bab4047e0425c54040966111e4d10a3d1b60f3d4eb464ca,18358244,3,Yes,Produto bom!,"No começo fiquei com receio de comprar, mas chegou antes do prazo tudo certinho na embalagem! Ameii!",Neutral
2018-04-21 07:26:28,db8d5fa7e7d4062c5e5d3122252160a3a058181cfba2f24ba754610b37f26a11,25411196,5,Yes,Maravilhoso,"Shampoo super hidratante que mantém o loiro novo , brilhante , renovado . Adoreiiiiiiiiiiiiiiiiiiiiiiiii",Positive
2018-04-21 08:04:28,907f3dcdc5ee52408f4ee475c315858c41d76eb727cdc43e267384f63e248575,25045622,1,No,ARREPENDIMENTO,Já faz mais de um mês que encomendei ( e paguei!) pelo produto e ainda não recebi Nunca mais compro nada nessa loja,Negative
2018-04-21 08:06:59,14527b97ad8b4805ebb4a00e9e7414e95302ddd09629675d91f25f78037589be,18154907,2,No,Avaliação,Bom dia 1 Não faz o efeito necessário nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,Negative
2018-04-21 08:29:02,39bbf5eefd2bd967c81153c529ae1f23862cc33a9bf8f462631af7814de9cf1b,132768302,5,Yes,Excelente,"Excelente produto, ultrapassou minhas espectativas.",Positive
2018-04-21 08:37:11,835572b0ec592fbf35aa37b8e263c58586e897bc5b6e0020f6e32f10b81d0d3f,33672385,5,Yes,Gostei muito do produto.,"Atende bem a expectativa, demorei um pouco pra pegar o jeito, pois meu cabelo é muito grande e fica um pouco difícil de puxar sozinha. Mas faz um coque perfeito! Amando o produto.",Positive
2018-04-21 08:50:04,971aa0f4dd9f459d73fada1fd5616375d2088acf68e8851f7957afac1e5adfdd,24840861,5,Yes,Amei a escova,"Amei a escova , meu cabelo tem luzes e fica com friz essa escova me salvou, só q minha raiz é liza então não sei qual é o resultado em outros tipos de cabelos, mais eu amei no meu .",Positive
2018-04-21 09:03:04,30e4917f27be6e83a62be82b1fae8a144f5cc177396125f9fedf92436f0f08a5,132540181,3,Yes,...............,..............................................xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Neutral
2018-04-21 09:15:19,24e44332a2b6b7ca7b51e803bec5238131cefdeedacc78c6fd122e18a21a6dbe,8587842,2,No,não gostei! pois ñ tem o msm cheirinho do que costumo usar..,não gostei! pois ñ tem o msm cheirinho do que costumo usar..,Negative
2018-04-21 09:15:34,213442bb2832b4201468d1b939a7bacb8a0487ab251d39e5573f409e34664e76,24981548,3,Yes,Boa hidratação,Gostei muito do creme. Ótima  hidratação.  Recomendo. E o preço ainda é  excelente!,Neutral
2018-04-21 09:26:32,cc8d8e27ef2dfc42c79669820410d386e2b76d7e84d46c9ede77ac5d6ac2adbf,113027331,3,Yes,Bom gostei do produto,"Bom corte,máquina tem boa bateria também... Recomendo para todos.....",Neutral
