product_id,product_name,brand,category_lvl1,category_lvl2
33234464,Escova Rotativa Ceramic Spin Brush 2 Temperaturas Philco,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
18322066,Aneethun Kera System Kit Home Care Proteção Regeneradora,,Beleza e Perfumaria,Cabelo
28264174,Perfume L'Eau D'Issey Feminino Eau De Toilette 100ml Issey Miyake,,Beleza e Perfumaria,Perfumaria
14382953,Depore Matte Ada Tina - Gel Matificante,,Beleza e Perfumaria,Dermocosméticos
9893328,Anna Pegova Lipo Firma - Gel Redutor de Medidas e Firmador 100ml,,Beleza e Perfumaria,Tratamento de Pele
18212875,Lanza Kb2 Protein Reconstructor 1 Litro,,Beleza e Perfumaria,Cabelo
24561441,Perfume Billion Woman Paris Elysees 100ml,,Beleza e Perfumaria,Perfumaria
21800662,Prancha Nano Titanium Babyliss Pro U Styler 450º F/230 ºC 110v,,Beleza e Perfumaria,Cabelo
28221064,Perfume Laguna Salvador Dalí Fem 50Ml,,Beleza e Perfumaria,Perfumaria
16072834,Caneta Para Sobrancelha 01 Clara Vult,,Beleza e Perfumaria,Maquiagem
31775126,Válvula para Shampoos e Condicionadores L'Oréal & Kérastase,,Beleza e Perfumaria,Produtos para cabelo
29593221,Kit 30 Brocas Lixa Unha Eletrica Profissional Manicure,,Beleza e Perfumaria,Unha
23674445,"Kit Para Sobrancelhas Play The Brows - Sombra, Corretivos, Lápis, Pincéis, Pinça E Molde.",,Beleza e Perfumaria,Maquiagem
29883559,Difusor por Varetas Orgânico com Ação Repelente Citrojelly 250ml – Wnf,,Beleza e Perfumaria,Cuidados Pessoais
147585,Deep Red Eau de Parfum Feminino 90ml - Hugo Boss,,Perfumaria,Perfumes
11948927,Loreal Profissional Shampoo  Absolut Repair Pós Química 1500ml,,Beleza e Perfumaria,Banho
19231058,Inoar Macadâmia Oil Premium Tratamento Cabelo Bem Cuidado Kit (3 Produtos),,Beleza e Perfumaria,Cabelo
16078222,Escova Modeladora E Alisadora Magica In Styler Bivolt Ionic Pro,,Beleza e Perfumaria,Cabelo
33635160,Maquina / Cortador de Cabelos Mondial Hair Stylo Cr-02 + Acessorios,,Beleza e Perfumaria,Barbearia
23671991,Esponja Facial De Silicone Para Base Liquida,,Beleza e Perfumaria,Maquiagem
27697723,Vinagre Capilar De Maça 300ml,,Beleza e Perfumaria,Produtos para cabelo
10734459,Perfume Eternity For Women Edp Feminino 100ml - Calvin Klein,,Beleza e Perfumaria,Perfumaria
24323341,Forever Liss Mascara Botox Matizador Platinum Bond 250 Gr -,,Beleza e Perfumaria,Cabelo
24418202,Grecin Tons De Grisalho,,Beleza e Perfumaria,Produtos para cabelo
32408045,Base Alta Cobertura Vult Ultimate Finish,,Beleza e Perfumaria,Maquiagem
26910106,Aparelho de Exercício Multitarefas Tummy Trimmer Abdômen Tronco Pernas,,Beleza e Perfumaria,Produtos para cabelo
132917865,Secador de Cabelos Mondial Chrome Pink 3 Velocidades - 2000W,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
34773996,Retinol Dear Cream - Dearskin,,Beleza e Perfumaria,Cuidados Pessoais
112406187,Aparelho Descartável  Gillette Feminino Venus Sensitive - 2 unidades,gillette,Beleza e Perfumaria,Depilação
133294129,Depilador Satinelle HP6421/31 - Philips,,Beleza e Perfumaria,Depilação
31961416,Pó Descolorante 500g + Ox 30 + Ox 40 Vol Cremosa - Magic Color,,Beleza e Perfumaria,Produtos para cabelo
33712557,Secador de Cabelo Philips DryCare Bhd-006 1600 Watts - Bivolt - Branco,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
22953608,Inoar Kit Bombar Coconut,,Beleza e Perfumaria,Cabelo
27959277,Felps Plástica Capilar Botox 1 Kilo,,Beleza e Perfumaria,Produtos para cabelo
31356252,Lâminas De Reposição Hq8 P/ Barbeador Philips,,Beleza e Perfumaria,Barbearia
25794028,K.pro Profissional Ph Balancer Tratamento Acidificante 230g,,Beleza e Perfumaria,Produtos para cabelo
31750462,Raquete Para Nudred Cabelo - Raquete Com Pente Dread,,Beleza e Perfumaria,Produtos para cabelo
29520021,Cuba Prime Gold Masculino Eau de Parfum 100ml,,Beleza e Perfumaria,Perfumaria
32352419,Pós Progressiva Maria Escandalosa Kit Home Care,,Beleza e Perfumaria,Produtos para cabelo
32642840,Cabine Sun 5 Led E Uv 48w Digital Bivolt Unha Gel,,Beleza e Perfumaria,Unha
8678016,Escova Progressiva 1ka Steel Sem Formol,,Beleza e Perfumaria,Cabelo
24580034,Depilador Aparador De Pelos Nariz Sobrancelha Orelha Facial,,Beleza e Perfumaria,Barbearia
18545430,Coloração Professional Color 3d 8.4 Louro Claro Acobreado  60g - Yamá,,Beleza e Perfumaria,Cabelo
14875758,Portier ciclos  1kg,,Beleza e Perfumaria,Cabelo
32484459,Escova Progressiva Mega Blend Sem Formol,,Beleza e Perfumaria,Produtos para cabelo
29143243,Effaclar Sabonete Alta Tolerância - 80gr,,Beleza e Perfumaria,Cuidados Pessoais
24697802,Aneethun Creme De Silicone 1000ml,,Beleza e Perfumaria,Produtos para cabelo
22320130,Sal Termo Redutor Bandagem Quente,,Beleza e Perfumaria,Dermocosméticos
23394423,Keune Care Color Brillianz Conditioning Spray - Leave-in 140ml,,Beleza e Perfumaria,Cabelo
31027204,Kit Completo Banho de Verniz com Máscara 1Kg - Forever Liss,,Beleza e Perfumaria,Produtos para cabelo
16873657,Perfume Ted Lapidus Fantasme EDT Feminino - 100ml,,Beleza e Perfumaria,Perfumaria
24268116,La Bella Liss Kit 2 Progressivas No Chuveiro 500ml,,Beleza e Perfumaria,Cabelo
35938097,Camuflagem Makiê Original 17 gr,,Beleza e Perfumaria,Cuidados Pessoais
11134763,Loção Hidratante Cetaphil 473g,,Beleza e Perfumaria,Dermocosméticos
27350781,Perfume Dkny Delicious Delights Limited Edition Cool Swirl Feminino Edt 50 Ml,,Beleza e Perfumaria,Perfumaria
24941041,Ybera Fashion Stylist Creme Progressiva Sem Formol 1kg,,Beleza e Perfumaria,Produtos para cabelo
27143232,Pincel Kit Kabuki Maquiagem - F80 Ao F88 E P80 Ao P88 Dourado,,Beleza e Perfumaria,Maquiagem
28556930,Magia de Unicórnio Koloss,,Beleza e Perfumaria,Maquiagem
30469154,Kit escurecedor capilar Lucys loção shampoo tônico masculino,,Beleza e Perfumaria,Produtos para cabelo
26088444,Eternity Liss Escova Progressiva Afro System Sem Formol 1 Litro,,Beleza e Perfumaria,Produtos para cabelo
29300578,"Kazak - Shampoo 4 in 1 - Cabelo, Rosto, Barba e Corpo 240ml (8.11 fl oz.)",,Beleza e Perfumaria,Produtos para cabelo
26984837,Protetor Dental Anti Bruxismo Tamanho Universal Placa Dente Silicone Tratamento Evite O Desgaste,,Beleza e Perfumaria,Maquiagem
32765721,Uniq One All In One Hair Treatment Coconut Leave in 150 ml,,Beleza e Perfumaria,Produtos para cabelo
29475690,Blend Barba De Respeito 30ml e Regenerador Cutâneo Lorkin 140ml,,Beleza e Perfumaria,Barbearia
31541813,Perfume Masculino Euroessence Pólo Essence 100ML,,Beleza e Perfumaria,Perfumaria
120488178,Máscara para Cílios Colossal Super Filme Lavável Preto Maybelline,maybelline,Beleza e Perfumaria,Maquiagem
11860890,Dailus Quarteto Para Sobrancelha - Universal,,Beleza e Perfumaria,Maquiagem
18614979,Secador De Cabelo Studio Dry 220v - Arno,,Beleza e Perfumaria,Cabelo
31531178,Braé Bond Angel - Bond Fortifier - Passo 3,,Beleza e Perfumaria,Produtos para cabelo
31531032,Cortador Aparador De Cabelo Barba Recarregável Rifieng,,Beleza e Perfumaria,Barbearia
23368198,Aparador Mini Depilador De Pelos Nasal Nariz Ouvido Orelha Cabelos - Mix8 892860,,Beleza e Perfumaria,Depilação
32027335,Laguna Salvador Dali Perfume Feminino Eau de Toilette 50ml,,Beleza e Perfumaria,Perfumaria
34947369,Máquina aparador para cabelos e barba sem fio,,Beleza e Perfumaria,Barbearia
18895241,Maquina Para Corta Cabelo Fazer A Barba E Pezinho,,Beleza e Perfumaria,Barbearia
27759440,Aparador De Barba Rscw 389 - Rifeng,,Beleza e Perfumaria,Barbearia
14986087,Kit 3 Em 1 Descascador Cortador Modelador Frutas Scoop Troop,,Beleza e Perfumaria,Cabelo
27012622,Máquina De Aparar E Cortar Cabelo Barbeador,,Beleza e Perfumaria,Barbearia
35440987,Maquina Aparador Para Cabelos E Barba Sem Fio - XZ-389C,,Beleza e Perfumaria,Barbearia
31497386,"Máquina Para Corta Cabelo Fazer Pezinho Recarregável, rscw-389b",,Beleza e Perfumaria,Barbearia
28033060,"Máquina aparador de barba, cabelo e axilas BIVOLT RSCW-389A - Raymonda",,Beleza e Perfumaria,Barbearia
22463950,Máquina De Aparar E Cortar Cabelo Barbeador,,Beleza e Perfumaria,Barbearia
23833078,Prancha chapinha nano titanium profissional,,Beleza e Perfumaria,Cabelo
24747462,Lixa Elétrica - Escavador de detalhe Rotatório Manicure e Pedicure,,Beleza e Perfumaria,Artigos de Salão de Beleza
23568179,Secador De Cabelo Prosper P6800 Ionic 4000 W 110v – Roxo/prata,,Beleza e Perfumaria,Cabelo
18555893,Relaxante Natural Redutor De Volume 300ml - Capicilin,,Beleza e Perfumaria,Cabelo
31349405,La Petite Fleur Secrete 100ml Paris Elysees,,Beleza e Perfumaria,Perfumaria
11406605,Forever Liss Escova Temporária Bio Defrizante Molecular - 240ml,,Beleza e Perfumaria,Cabelo
15947506,Máquina De Cortar Cabelo Gama Italy 220v Vermelha Com 13 Pentes Guia,,Beleza e Perfumaria,Cabelo
33990949,Panela termocera Mega Bell 400g,,Beleza e Perfumaria,Depilação
24896193,Kit De Hidratação Express Loreal Professionnel Force Relax - Grande,,Beleza e Perfumaria,Produtos para cabelo
19067659,Magnific Hair - Perfect Color 60g,,Beleza e Perfumaria,Cabelo
20725140,Itallian Trivitt 13 Gloss Hidra Cauter Cauterização - 250ml,,Beleza e Perfumaria,Cabelo
19399940,Hidratante Corporal Dior Addict Body Mist Feminino,,Beleza e Perfumaria,Tratamento de Pele
18204162,Perfume Joop! Nightflight Edt 125 Ml,,Beleza e Perfumaria,Perfumaria
31370641,Perfume Estée Lauder Pleasures Feminino Edp 50Ml,,Beleza e Perfumaria,Perfumaria
26776804,Mesa Para Manicure Com Compartimento Para Esmaltes 100%mdf,,Beleza e Perfumaria,Artigos de Salão de Beleza
31680125,Aussie Mega Moist Shampoo 865ml,,Beleza e Perfumaria,Produtos para cabelo
16018660,Salvatore Kit Cachos Perfeitos (4 Produtos),,Beleza e Perfumaria,Cabelo
5710719,Perfume Cheap & Chic Feminino Eau de Toilette 100ml - Moschino,,Beleza e Perfumaria,Perfumaria
29593233,Kit Com 100 Unhas Postiças Acrigel Tips Acabamento Meia Lua,,Beleza e Perfumaria,Unha
14778813,Kit Com 100 Unhas Postiças Acrigel Tips Acabamento Meia Lua,,Beleza e Perfumaria,Unha
15214848,Cola Para Unhas Postiças Com Pincel 10 Gramas,,Beleza e Perfumaria,Perfumaria
22236304,Escova Alisadora Ga.ma Italy Innova Digital - Bivolt,,Beleza e Perfumaria,Cabelo
30164263,Lixa unha Bloco Fecha Poros Para Polimento Branca,,Beleza e Perfumaria,Unha
30665513,Lixa Elétrica Para Unhas - Multiuso com 5 Acessórios,,Beleza e Perfumaria,Unha
33474153,Kit Dois Passos Banho de Vinagre Capilar - Magic Color,,Beleza e Perfumaria,Produtos para cabelo
33860730,Lixa Elétrica De Unha Profissional 25.000 Rpm Bivolt Lina,,Beleza e Perfumaria,Unha
29593209,kit Com 10 Lixas Para Unhas Modelo Banana,,Beleza e Perfumaria,Unha
28647274,kit Com 10 Lixas Para Unhas Modelo Banana,,Beleza e Perfumaria,Unha
30164248,kit Com 10 Lixas Para Unhas Modelo Banana,,Beleza e Perfumaria,Unha
25043856,Kit Lixa Eletrica De Unha Manicure Pedicure Profissional,,Beleza e Perfumaria,Cuidados Pessoais
30164229,Kit 30 Brocas Lixa Unha Eletrica Profissional Manicure,,Beleza e Perfumaria,Unha
35438458,Prancha Gama Eleganza Plus 210c Bivolt,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
34385267,Kit Acrigel Led Cabine Sun 24w Digital + Aspirador + Lixa Unha Elétrica Com Pedal 220v,,Beleza e Perfumaria,Unha
11961386,Lixadeira De Unha Maquina Lixa Eletrica Profissional De Unhas Para Manicure Com Acessorios Bivolt,,Beleza e Perfumaria,Tratamento de Pele
22857734,Kit 10 Lixas Bloco Polidora Unhas Acrílico Gel Fecha Poros,,Beleza e Perfumaria,Artigos de Salão de Beleza
30164274,lixa rosa manicure pedicure profissional eletrica 110v,,Beleza e Perfumaria,Unha
29593201,lixa rosa manicure pedicure profissional eletrica 110v,,Beleza e Perfumaria,Unha
29834887,Condicionador Hidratante A Base De Milho Mairibel 1000g Masc,,Beleza e Perfumaria,Produtos para cabelo
28343585,Kit 30 Lixas Banana Uso Profissional,,Beleza e Perfumaria,Unha
34774493,Cabine Led E Uv 24w Bivolt Sun  Unhas Gel Acrígel Fibra,,Beleza e Perfumaria,Artigos de Salão de Beleza
30615946,Kit Uv Acrigel Manicure Cabine Estufa Uv + Lixa Elétrica,,Beleza e Perfumaria,Unha
33746359,Lixa Bloco Fecha Poros para Polimento de Unhas Acrigel Branca,,Beleza e Perfumaria,Unha
33746195,kit Com 10 Lixas Para Unhas Modelo Banana,,Beleza e Perfumaria,Unha
33522914,X-Series Rush Desodorante Roll-On Antitranspirante 50ml,,Beleza e Perfumaria,Perfumaria
33518569,Desodorante Roll On 300km/H Power,,Beleza e Perfumaria,Perfumaria
29785145,Desodorante Antitranspirante Roll-On 015 50ml,,Beleza e Perfumaria,Perfumaria
31915919,Btox Orgânico Ultra Hidratante Forever Liss 250g 0% Formol,,Beleza e Perfumaria,Produtos para cabelo
23226402,Tracta Base Matte Alta Cobertura - 40g - Cor 01,,Beleza e Perfumaria,Maquiagem
28706179,Perfume UDV Action for Men EDT 60 ml,,Beleza e Perfumaria,Perfumaria
18684447,Balança Digital Com Gancho De Aço Pesca Até 50 Quilos,,Beleza e Perfumaria,Cabelo
19445785,Balança Digital Com Gancho De Aço Pesca Até 50 Quilos,,Beleza e Perfumaria,Cabelo
21715644,Chapinha Prancha Profissional Ladyliss 1 1/4 Nano Titanium 450ºf -rosa,,Beleza e Perfumaria,Cabelo
23600033,Secador De Cabelo Parlux Advance Light Ion 220v Fuscia 2200w,,Beleza e Perfumaria,Cabelo
17879523,Intensive - Protetor Termico Para Cabelos 120ml - Abelha Rainha,,Beleza e Perfumaria,Cabelo
15797869,Mhpro No Dryer - Disciplinador Instantâneo - 120ml,,Beleza e Perfumaria,Cabelo
34859302,Perfume Gold Prime Cuba 100ml,,Beleza e Perfumaria,Perfumaria
132967707,"Modelador de Cachos Curves 1/2 "" - 12,7mm - Taiff",,Beleza e Perfumaria,Cabelo
16665797,Paul Mitchell Tea Tree Hair And Scalp Treatment - Tratamento Fortalecedor,,Beleza e Perfumaria,Cabelo
17796075,Estetoscopio Littmann Classic Iii Framboesa Rainbow 5806 3M,,Beleza e Perfumaria,Banho
22094756,Kit Let Me Be Escova Sem Formol Passo Único Biorestore 250g,,Beleza e Perfumaria,Cabelo
29144882,Adcos Po Compacto Fps 50 Beige,,Beleza e Perfumaria,Maquiagem
18555844,Mousse Suave 140g - Sprayset,,Beleza e Perfumaria,Cabelo
22272830,Navalha Original Edel Solingen Aço Inox Ref. 3011.548,,Beleza e Perfumaria,Barbearia
27116246,Pigmentclar Serum Clareador Intensivo 20ml,,Beleza e Perfumaria,Cuidados Pessoais
23120646,Shampoo Joico Moisture Recovery 300ml,,Beleza e Perfumaria,Banho
28054597,Organizador de Cosméticos para mesa com 3 Nichos 93772,,Beleza e Perfumaria,Maquiagem
133094629,Máquina de Aparar Pelos T-Pro Bivolt - Wahl Clipper,,Beleza e Perfumaria,Barbearia
23695059,"Schwarzkopf Essensity Loção Ativadora 5,5% - 18 vol. 1.000ml",,Beleza e Perfumaria,Cabelo
33543920,Organizador De Maquiagem Acrílico 20 Divisórias Cosméticos,,Beleza e Perfumaria,Maquiagem
35183840,Chá Weleda - Chá Misto da Mamãe,,Beleza e Perfumaria,Cuidados Pessoais
28366470,Perfume Lapidus Pour Homme Eau de Toilette Masculino Ted Lapidus 100ml,,Beleza e Perfumaria,Perfumaria
11573153,Pomada Estilizadora 3 Em 1 Mirra’S - Pomada Para Cabelo 150g,,Beleza e Perfumaria,Cabelo
8328391,Perfume Chic Petals Edt Feminino 30ml Moschino Per,,Beleza e Perfumaria,Perfumaria
20969082,Arsenal Gold Eau De Parfum Gilles Cantuel - 100ml,,Beleza e Perfumaria,Perfumaria
11905323,"Shampoo Lumino Contrast 1,5l - Loréal",,Beleza e Perfumaria,Banho
28553701,Hair Skin e Nails + 3 Coqueteleiras - Cápsula da Beleza - kit com 3 potes - Take Care,,Beleza e Perfumaria,Nutricosméticos
26393237,Kit 1 Touca Anti Frizz + 2 Fronhas De Cetim 50x70 Vermelha,,Beleza e Perfumaria,Cuidados Pessoais
26550711,Salvatore Kit Oless Shampoo 300ml +condicionador 250ml +grátis Ampola Tutto In Uno,,Beleza e Perfumaria,Dermocosméticos
20498299,"Lupa De Mesa E Bancada Com Iluminação Led E Aumento Para Leitura, Joias E Selos Dobravel E Flexivel",,Beleza e Perfumaria,Unha
21677892,Maizzena Para Cabelos Glatten Professional Creme Alisante 1kg,,Beleza e Perfumaria,Cabelo
28725524,Forever Liss Maizena Capilar MeAliza Kit com Máscara 250g (4 itens),,Beleza e Perfumaria,Produtos para cabelo
29434480,Tesoura Reta para Unhas Classic Mundial,,Beleza e Perfumaria,Unha
29623299,Kit Inoar Bombar Tratamento Profissional (3 Produtos),,Beleza e Perfumaria,Produtos para cabelo
31903288,Colônia Masculina Vibe Colônia Enzo Rossi 100 Ml Eau De Toilette,,Beleza e Perfumaria,Perfumaria
23882813,Deva Curl No Poo Kit – Condicionador + Higienizador Condicionante,,Beleza e Perfumaria,Cabelo
24798427,Lancôme La Vie Est Belle Feminino Eau De Parfum 100 Ml,,Beleza e Perfumaria,Perfumaria
26421238,Almiscar Selvagem Wild Mystery Óleo Perfumado Com 5ml Desodorante Perfumado Anos 70 Fragrância,,Beleza e Perfumaria,Cuidados Pessoais
21856433,Óleo Para Massagem Neutro 500 Ml,,Beleza e Perfumaria,Dermocosméticos
32297325,Truss Shampoo & Condicionador Ultra-hidratante + Night Spa,,Beleza e Perfumaria,Produtos para cabelo
17319385,Wella Professionals Enrich Condicionador 200ml-Fab Wella Cosméticos,,Beleza e Perfumaria,Banho
32765980,Schwarzkopf Bonacure Hair Activator Shampoo 250 ml,,Beleza e Perfumaria,Produtos para cabelo
19231817,Loréal Professionnel Absolut Repair Cortex Lipidium Kit Repair (2 Produtos),,Beleza e Perfumaria,Cabelo
28767602,Secador e Prancha Bella Pro Gama 220V,,Beleza e Perfumaria,Produtos para cabelo
8098872,Shampoo Nutritive Bain Satin 1 - 1l Kérastase,,Beleza e Perfumaria,Banho
30845913,Victorias Secret Dream Angels Heavenly 30Ml,,Beleza e Perfumaria,Perfumaria
132806920,Aparador de Pelos Wahl Clipper Minigroomsman 3x1,,Beleza e Perfumaria,Barbearia
25723750,3 Cremes De Tratamento Aussie Shine - Para Brilho Intenso E Duradouro!,,Beleza e Perfumaria,Produtos para cabelo
303700,Desodorante Ferrari Black Masculino 150ml,ferrari,Beleza e Perfumaria,Banho
28135886,Mini Espelho Portátil Dobrável para Maquiagem com LED,,Beleza e Perfumaria,Produtos para cabelo
7328500,Perfume Ferrari Black Masculino Eau de Toilette 75ml,ferrari,Beleza e Perfumaria,Perfumaria
24093757,Condicionador Matizador Mairibel 500 G - Brown,,Beleza e Perfumaria,Cabelo
12303849,"Loreal Expert Absolut Repair Pós-Quimica Shampoo (1500ml), Condicionador (1500ml) E Máscara (500ml)",,Beleza e Perfumaria,Banho
23926278,Shampoo Rubi Cadiveu Glamour 3000ml,,Beleza e Perfumaria,Cabelo
27791829,Chapinha Midi ML-105 Titanium 2V 400W Rosa,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
28500540,Depilador Satinelle HP6419/30 Bivolt Branco Philips,,Beleza e Perfumaria,Depilação
20733310,Cabine Estufa Forno Uv Secador De Unha Gel Acrygel 36w Manicure Salão De Beleza,,Beleza e Perfumaria,Unha
30037822,Truss Miracle Kit Shampoo 300ml  + Condicionador 300ml + Máscara 180g,,Beleza e Perfumaria,Produtos para cabelo
31735179,Retoque De Raiz Koleston Spray Preto 57g,,Beleza e Perfumaria,Produtos para cabelo
18210576,Aussie Smooth Shampoo 865 Ml,,Beleza e Perfumaria,Banho
30378379,Avlon Uberliss Escova Progressiva Sem Formol Restructure 1.L,,Beleza e Perfumaria,Produtos para cabelo
33911525,Baton Depilador Flawless Batom Indolor Facial Instantâneo,,Beleza e Perfumaria,Depilação
26255359,Kit Cronograma Capilar 3 X 10 Ml Bio Extratus,,Beleza e Perfumaria,Produtos para cabelo
117101091,Protetor Solar Neutrogena Sun Fresh FPS 60 200ml,neutrogena,Beleza e Perfumaria,Proteção solar
30603772,Kit com 4 Desodorantes Gillette Clinical Gel Pressure Defense 45g,,Beleza e Perfumaria,Cuidados Pessoais
12834413,Perfume La Rive Aqua Bella Feminino 100ml,,Beleza e Perfumaria,Perfumaria
13088389,Kerastase Shampoo 1 Litro Specifique Bain Prévention,,Beleza e Perfumaria,Banho
19713724,Dermopés - Creme Hidratante Para Afinar Os Pés 130g - Abelha Rainha,,Beleza e Perfumaria,Cuidados Pessoais
21999061,Perfume Versace Dylan Blue Masculino Eau De Toilette 100ml,,Beleza e Perfumaria,Perfumaria
7328658,Perfume Quorum Masculino Eau de Toilette 100ml - Antonio Puig,importado,Beleza e Perfumaria,Perfumaria
12629370,Escova Progressiva Therapy Liss 1l - Sorali,,Beleza e Perfumaria,Cabelo
32211556,Kit Escova Progressiva Zap Professional + Botox Capilar Ztox + Máscara 60 Segundos Alto Impacto 950g,,Beleza e Perfumaria,Produtos para cabelo
34145944,Manequim Cabeça Boneca 80% Natural E 3 Escovas Profissionais,,Beleza e Perfumaria,Produtos para cabelo
21104975,Depilador Esfoliador Skin Care Ultra Be Emotion,,Beleza e Perfumaria,Depilação
25710618,Escova Progressiva Ingel Maxx Fioperfeitto 2x1000ml,,Beleza e Perfumaria,Produtos para cabelo
8026609,Lee Stafford Bleach Blondes Conditioner - Condicionador 250ml,,Beleza e Perfumaria,Banho
132694761,Secador de Cabelo Britânia Bsc2800 3 Temperaturas Lilás - 2100W,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
23311302,Deva Curl One Condition Delight Condicionador 355ml,,Beleza e Perfumaria,Banho
16151953,Perfume Animale Animale Fem Feminino Eau De Perfm (100 Ml),,Beleza e Perfumaria,Perfumaria
20573633,Senscience Cpr Tratamento Reconstrutor De Cutícula E Porosidade 2 X 25ml,,Beleza e Perfumaria,Cabelo
21726640,Kerastase Elixir Ultime Máscara 500ml,,Beleza e Perfumaria,Cabelo
32326973,Prancha Nano Titanium Babyliss PRO TRADICIONAL 1 + 1/4 by Roger + Óleo de Argan 8 ml,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
7323818,Coloração Imédia Excellence Creme 7.7 Chocolate Dourado - L'oreal,l´oreal,Beleza e Perfumaria,Cabelo
32532127,Relógio Ga-110FC-1A masculino Casio Vermelho,,Beleza e Perfumaria,Perfumaria
22581880,Blue Gold 500ml - Salvatore,,Beleza e Perfumaria,Cabelo
18213358,"Loreal Pure Resource Shampoo 1,5 Litros",,Beleza e Perfumaria,Banho
12293285,Loreal Professionnel Dulcia Advanced 2 - Loção Permanente Para Cabelos Sensibilizados - 75ml,,Beleza e Perfumaria,Cabelo
19234074,Cera Depilatoria A Quente Starpil Algas - 1kg,,Beleza e Perfumaria,Depilação
23024879,Mini Chapinha Prancha Babyliss Pro Nano Titanium Profissional - 19mm,,Beleza e Perfumaria,Cabelo
32531716,Relogio Casio G-Shock GA110LN-8A Masculino,,Beleza e Perfumaria,Perfumaria
28196800,Kit Alise Hair The Shock Shampoo e Fluido Térmico 2X250ml,,Beleza e Perfumaria,Produtos para cabelo
28637499,Maleta Com Kit De Maquiagem Rose Fenzza,,Beleza e Perfumaria,Maquiagem
29728277,Colônia Desodorante Avon Homem Power - 200ml,,Beleza e Perfumaria,Perfumaria
112570024,Perfume Montblanc Presence Masculino Eau de Toilette 50 ml,,Beleza e Perfumaria,Perfumaria
119474676,Prancha Saffira Colors 410 Laranja - Taiff,taiff,Beleza e Perfumaria,Aparelhos elétricos para cabelo
21101894,Botox Sem Formol Anti Volume 250g Plancton,,Beleza e Perfumaria,Cabelo
24126113,Piercing Ela Deo Colônia Feminina 100ml,,Beleza e Perfumaria,Perfumaria
10570809,Secador 3800 Ionic Rainbow Lizz 110v,,Beleza e Perfumaria,Cabelo
29404392,Lé Charme's Intensy Color Platinum Matizador 500ml,,Beleza e Perfumaria,Produtos para cabelo
7323012,212 Vip Feminino Eau de Parfum 50ml - Carolina Herrera,,Beleza e Perfumaria,Perfumaria
29519999,Perfume Tommy Girl Feminino Eau de Cologne,,Beleza e Perfumaria,Perfumaria
13085488,Carolina Herrera 212 Vip Men Masculino Edt 200 Ml,,Beleza e Perfumaria,Perfumaria
30787667,Escova Rotativa Giratória Pro 2 em 1 Ambas as Direções,,Beleza e Perfumaria,Barbearia
24126117,Cumplicce Deo Colônia 120ml Spray,,Beleza e Perfumaria,Perfumaria
14969222,Loção Adstringente Aloe Vera E Hortelã - Pré-Depilação - (1002) - 140ml - Tutti Depil,,Beleza e Perfumaria,Depilação
128834629,Secador Cabelos Ph3700 Gold - Philco,philco,Beleza e Perfumaria,Aparelhos elétricos para cabelo
32313393,Kit Loreal Professionnel Nutrifier Pequeno,,Beleza e Perfumaria,Produtos para cabelo
20793016,Kit Escova Evas Cms Kit 6 Tamanhos Resistente E Profissional,,Beleza e Perfumaria,Cabelo
27280152,"Kit 3 Unidades Dermaroller Drs-540 Micro Agulhas 0,5 Mm",,Beleza e Perfumaria,Cuidados Pessoais
28769353,Gel Mega RMC 5 Kg,,Beleza e Perfumaria,Dermocosméticos
22208738,Paul Mitchell Mitch Reformer - Pasta Modeladora 85g,,Beleza e Perfumaria,Cabelo
11720312,Kit Com 22 Pincéis Profissionais Para Maquiagem Macrilan Kp3-7a,,Beleza e Perfumaria,Maquiagem
32167120,Kit Nivea Protetor Solar Facial Toque Seco FPS60 50ml + Nécessaire Exclusiva,,Beleza e Perfumaria,Proteção solar
30405462,Kit Manicure C/ 9 Kit9 Studio B,,Beleza e Perfumaria,Unha
23081396,Kit Dermografo Cheyenne Micropigmentacao Fio A Fio 15 Agulhas,,Beleza e Perfumaria,Maquiagem
19305466,Cuba Candy Deo Parfum 35ml,,Beleza e Perfumaria,Perfumaria
35354239,Tattoo Henna para Sobrancelha Castanho Escuro,,Beleza e Perfumaria,Maquiagem
25218589,LA VIDA Perfume Feminino Deo Colônia 100ml Ciclo Cosméticos,,Beleza e Perfumaria,Perfumaria
33523111,Fox Kit Shampoo + Botox Ultra 1 Kg,,Beleza e Perfumaria,Produtos para cabelo
27290688,Sabonete 3 Em 1 Nivea Men Sensitive 90g,,Beleza e Perfumaria,Cuidados Pessoais
112831837,Shampoo + Condicionador Head&Shoulders Anticoceira com Eucalipto - 200ml,,Beleza e Perfumaria,Produtos para cabelo
28742043,"Clinique Chubby Plump &amp; Shine Powerhouse Punch - Gloss Labial 3,9g",,Beleza e Perfumaria,Maquiagem
17816413,Felps Marula Máscara De Hipernutrição - 1kg,,Beleza e Perfumaria,Cabelo
15099611,Organizador De Bolsa Necessaire Com 2 Unidades Grande E Medio Pratico,,Beleza e Perfumaria,Maquiagem
